202,202000,6.07204970276832e-08,3.392654076949107e-11,1.2959674846468696e-08,"[0.7693352888875252, 0.2306647111124746]"
203,203000,6.06094202786715e-08,3.3761555661728e-11,1.2896242944263955e-08,"[0.7694196722598434, 0.23058032774015647]"
204,204000,6.118229915706098e-08,3.368059522799613e-11,1.2849161723629329e-08,"[0.76950490993298, 0.23049509006701974]"
205,205000,6.122634695022789e-08,3.3526460527301195e-11,1.2788420930250697e-08,"[0.7694657839782636, 0.2305342160217362]"
206,206000,6.099205419013432e-08,3.336376477354228e-11,1.2726351526361959e-08,"[0.7694832884210917, 0.23051671157890813]"
207,207000,6.084911334186572e-08,3.320322487151808e-11,1.26649931906579e-08,"[0.7693938504906156, 0.2306061495093843]"
208,208000,6.070146719235461e-08,3.304392932682321e-11,1.260416775675793e-08,"[0.7693781081550196, 0.2306218918449802]"
209,209000,6.05461019721027e-08,3.288633605082387e-11,1.2543958314476716e-08,"[0.769370554769806, 0.23062944523019385]"
210,210000,6.054814015081318e-08,3.273293337659436e-11,1.2484835253903674e-08,"[0.7694607255713041, 0.23053927442869582]"
211,211000,6.037212672344167e-08,3.257789695720263e-11,1.242568372005794e-08,"[0.7695143911596343, 0.23048560884036567]"
212,212000,6.021514321727825e-08,3.242431654461857e-11,1.2367088960681425e-08,"[0.7695119880139356, 0.2304880119860644]"
213,213000,6.000734412101955e-08,3.2272261520809795e-11,1.2309060276334297e-08,"[0.7696165723955782, 0.23038342760442176]"
214,214000,6.26529241377061e-08,3.388543539387103e-11,1.258344770109235e-08,"[0.7697026313529746, 0.23029736864702546]"
215,215000,6.260041706563807e-08,3.373129337689139e-11,1.2525563326122469e-08,"[0.7696802951568208, 0.23031970484317915]"
216,216000,6.292324950974644e-08,3.362992599856048e-11,1.2477744261090922e-08,"[0.7697020387367149, 0.23029796126328492]"
217,217000,6.295265109666517e-08,3.348627451071221e-11,1.2422343944748234e-08,"[0.7697631166586029, 0.23023688334139697]"
218,218000,6.296011316819577e-08,3.333897454066305e-11,1.2366530470370465e-08,"[0.7697759487352918, 0.2302240512647082]"
219,219000,6.277031409111908e-08,3.31870575287383e-11,1.2310120855364942e-08,"[0.7698712859106599, 0.23012871408933996]"
220,220000,6.263134264596486e-08,3.303666016494679e-11,1.225424975726358e-08,"[0.7699820230955524, 0.2300179769044475]"
221,221000,6.254556212068954e-08,3.28903794948915e-11,1.2199395336786961e-08,"[0.7700968813214454, 0.22990311867855454]"
222,222000,6.241707325073856e-08,3.2742446534009966e-11,1.2144484258334965e-08,"[0.7701174945772779, 0.229882505422722]"
223,223000,6.343344510748117e-08,3.2834473307825205e-11,1.2134240421965037e-08,"[0.7700167933231291, 0.22998320667687094]"
224,224000,6.336479783956351e-08,3.269379880836212e-11,1.208116132521631e-08,"[0.7701400100031505, 0.22985998999684965]"
225,225000,6.314822241199212e-08,3.2548541607128124e-11,1.20274762490129e-08,"[0.7702415835559301, 0.22975841644406997]"
226,226000,6.336983730770131e-08,3.2412754192889725e-11,1.197577831876576e-08,"[0.7701542200886161, 0.22984577991138386]"
